iid,aircraft,model,flight_date,damage,airline,dep_airport,origin_state,flight_phase,wildlife_size,sky_conditions,pilot_warned_flag,altitude_ft,heavy_flag,impact
315911,Airplane,A-319,8/21/11 0:00,No damage,SPIRIT AIRLINES,MYRTLE BEACH INTL,South Carolina,Landing Roll,Small,Some Cloud,N,0,No,None
315912,Airplane,B-737-700,8/21/11 0:00,No damage,US AIRWAYS,CHARLOTTE/DOUGLAS INTL ARPT,North Carolina,Approach,Small,No Cloud,Y,200,Yes,None
315676,Airplane,A-319,8/21/11 0:00,No damage,FRONTIER AIRLINES,KANSAS CITY INTL,Missouri,Climb,Small,No Cloud,N,500,No,None
315672,Airplane,A-320,8/21/11 0:00,No damage,DELTA AIR LINES,AUSTIN STRAUBEL INTL,Wisconsin,Landing Roll,Small,Some Cloud,Y,0,No,None
315678,Airplane,EMB-190,8/21/11 0:00,No damage,JETBLUE AIRWAYS,LOGAN INTL,Massachusetts,Climb,Medium,Overcast,Y,5,No,None
315673,Airplane,CHALLENGER 300,8/21/11 0:00,No damage,BUSINESS,LOGAN INTL,Massachusetts,Approach,Small,Some Cloud,Y,50,No,None
314748,Airplane,EMB-145,8/22/11 0:00,No damage,AMERICAN EAGLE AIRLINES,UNIV OF ILLINOIS -WILLARD ARPT,Illinois,Take-off run,Small,No Cloud,N,0,No,None
314752,Airplane,B-737-700,8/22/11 0:00,No damage,SOUTHWEST AIRLINES,ORLANDO INTL,Florida,Approach,Small,No Cloud,N,75,Yes,None
315225,Airplane,B-737-700,8/22/11 0:00,No damage,SOUTHWEST AIRLINES,JACKSONVILLE INTL,Florida,Climb,Small,Overcast,N,5,Yes,None
315724,Airplane,DHC8 DASH 8,8/22/11 0:00,No damage,COMMUTAIR,HARRISBURG INTL,Pennsylvania,Climb,Small,No Cloud,N,"1,000",No,None
315220,Airplane,CL-RJ900,8/22/11 0:00,No damage,MESABA AIRLINES,SALT LAKE CITY INTL,Utah,Take-off run,Small,No Cloud,Y,0,No,None
315221,Airplane,CL-RJ900,8/22/11 0:00,No damage,MESABA AIRLINES,SALT LAKE CITY INTL,Utah,Approach,Small,Some Cloud,Y,70,No,None
315725,Airplane,B-737-800,8/22/11 0:00,No damage,CONTINENTAL AIRLINES,RALEIGH-DURHAM INTL,North Carolina,Approach,Small,No Cloud,N,"1,000",Yes,None
315218,Airplane,MD-88,8/22/11 0:00,No damage,DELTA AIR LINES,SOUTHWEST FLORIDA INTL ARPT,Florida,Take-off run,Small,Some Cloud,Y,0,No,None
315222,Airplane,LEARJET-31,8/22/11 0:00,Damage,GOVERNMENT,WILEY POST-WILL ROGERS MEM,Alaska,Take-off run,Large,Overcast,N,0,No,Aborted Take-off
315914,Airplane,B-737-300,8/22/11 0:00,No damage,SOUTHWEST AIRLINES,METRO OAKLAND INTL,California,Approach,Small,No Cloud,Y,"1,300",Yes,None
315916,Airplane,C-172,8/23/11 0:00,No damage,BUSINESS,NEW SMYRNA BEACH MUNICIPAL ARPT,Florida,Take-off run,Medium,No Cloud,Y,0,No,Aborted Take-off
315740,Airplane,CITATION EXL,8/23/11 0:00,No damage,BUSINESS,READING REGIONAL,Pennsylvania,Climb,Small,No Cloud,N,40,No,None
315730,Airplane,CL-RJ100/200,8/23/11 0:00,No damage,AIR WISCONSIN AIRLINES,PHILADELPHIA INTL,Pennsylvania,Approach,Medium,No Cloud,Y,200,No,None
315733,Airplane,MD-83,8/23/11 0:00,No damage,AMERICAN AIRLINES,DALLAS/FORT WORTH INTL ARPT,Texas,Approach,Medium,No Cloud,Y,400,No,None
315744,Airplane,CL-RJ100/200,8/23/11 0:00,No damage,PINNACLE,CAPITAL CITY (MI),Michigan,Landing Roll,Small,Overcast,N,0,No,None
315742,Airplane,BE-1900,8/23/11 0:00,Damage,GREAT LAKES AIRLINES,GREAT BENT MUNICIPAL,Kansas,Take-off run,Small,No Cloud,N,0,No,None
315988,Airplane,C-150,8/23/11 0:00,No damage,PRIVATELY OWNED,RICHARD LLOYD JONES JR ARPT,Oklahoma,Climb,Small,Some Cloud,Y,30,No,None
315772,Airplane,B-737-700,8/24/11 0:00,No damage,SOUTHWEST AIRLINES,DENVER INTL AIRPORT,Colorado,Take-off run,Small,No Cloud,Y,0,Yes,None
315763,Airplane,EMB-190,8/24/11 0:00,No damage,JETBLUE AIRWAYS,BALTIMORE WASH INTL,Maryland,Approach,Small,No Cloud,N,150,No,None
314632,Airplane,B-737-300,8/24/11 0:00,No damage,SOUTHWEST AIRLINES,HOUSTON-HOBBY,Texas,Landing Roll,Small,No Cloud,N,0,Yes,None
315775,Airplane,SOCATA TB-20,8/24/11 0:00,No damage,BUSINESS,DUBUQUE REGIONAL ARPT,Iowa,Approach,Small,Some Cloud,Y,300,No,Precautionary Landing
315773,Airplane,B-737-700,8/24/11 0:00,No damage,SOUTHWEST AIRLINES,BALTIMORE WASH INTL,Maryland,Approach,Small,No Cloud,Y,"1,000",Yes,None
315774,Airplane,B-737-700,8/24/11 0:00,No damage,SOUTHWEST AIRLINES,ALBANY INTL,New York,Landing Roll,Small,Some Cloud,Y,0,Yes,None
315771,Airplane,B-737-700,8/24/11 0:00,No damage,SOUTHWEST AIRLINES,CHICAGO MIDWAY INTL ARPT,Illinois,Climb,Small,No Cloud,N,"4,500",Yes,None
314631,Airplane,B-777-300,8/24/11 0:00,No damage,BOEING COMMERCIAL AIRPLANE GRP,SNOHOMISH CO (PAINE FIELD),Washington,Approach,Small,No Cloud,N,40,No,None
314634,Airplane,A-319,8/24/11 0:00,No damage,US AIRWAYS,PHILADELPHIA INTL,Pennsylvania,Climb,Small,Some Cloud,N,700,No,None
315757,Airplane,B-737-800,8/24/11 0:00,Damage,AMERICAN AIRLINES,TAMPA INTL,Florida,Climb,Small,Some Cloud,Y,50,Yes,None
315792,Airplane,A-319,8/25/11 0:00,No damage,FRONTIER AIRLINES,SACRAMENTO INTL,California,Approach,Small,No Cloud,N,"2,000",No,None
316193,Airplane,EMB-120,8/25/11 0:00,No damage,GREAT LAKES AIRLINES,DICKINSON-THEODORE ROOSEVELT RGNL,North Dakota,Landing Roll,Large,No Cloud,N,0,No,None
315791,Airplane,A-310,8/25/11 0:00,No damage,FEDEX EXPRESS,INDIANAPOLIS INTL,Indiana,Approach,Small,Some Cloud,N,800,No,None
315799,Airplane,A-319,8/25/11 0:00,No damage,SPIRIT AIRLINES,FORT LAUDERDALE/HOLLYWOOD INTL,Florida,Approach,Small,Overcast,Y,20,No,None
314635,Airplane,C-500,8/25/11 0:00,Damage,BUSINESS,MACKINAC COUNTY ARPT,Michigan,Take-off run,Medium,No Cloud,N,0,No,Precautionary Landing
315807,Airplane,MD-83,8/26/11 0:00,No damage,ALLEGIANT AIR,ST. PETERSBURG/CLEARWATER INTL,Florida,Approach,Small,No Cloud,N,20,No,None
315817,Airplane,B-737-400,8/26/11 0:00,No damage,US AIRWAYS,NEWARK LIBERTY INTL ARPT,New Jersey,Approach,Medium,No Cloud,Y,500,Yes,None
315805,Airplane,CL-RJ100/200,8/26/11 0:00,No damage,AIR WISCONSIN AIRLINES,PHILADELPHIA INTL,Pennsylvania,Climb,Small,Overcast,Y,200,No,None
315812,Airplane,B-737-500,8/26/11 0:00,No damage,SOUTHWEST AIRLINES,PHOENIX SKY HARBOR,Arizona,Approach,Small,No Cloud,N,"4,000",Yes,None
314641,Airplane,EMB-145,8/26/11 0:00,No damage,CHAUTAUQUA AIRLINES,DANE COUNTY REGIONAL ARPT-TRUAX FLD,Wisconsin,Take-off run,Small,No Cloud,Y,0,No,None
315919,Airplane,B-757-200,8/26/11 0:00,No damage,UNITED AIRLINES,LIHUE ARPT,Hawaii,Take-off run,Small,Some Cloud,Y,0,Yes,None
315809,Airplane,LEARJET-35,8/26/11 0:00,Damage,BANKAIR,COLUMBIA METRO,South Carolina,Approach,Small,Some Cloud,N,800,No,None
315824,Airplane,B-737-700,8/27/11 0:00,No damage,SOUTHWEST AIRLINES,BUFFALO-NIAGARA INTL,New York,Take-off run,Small,No Cloud,N,0,Yes,None
315969,Airplane,CL-RJ100/200,8/27/11 0:00,No damage,PSA AIRLINES,NASHVILLE INTL,Tennessee,Approach,Small,No Cloud,Y,200,No,None
315826,Airplane,B-737-700,8/27/11 0:00,No damage,SOUTHWEST AIRLINES,BUFFALO-NIAGARA INTL,New York,Take-off run,Small,No Cloud,N,0,Yes,None
314761,Airplane,B-737-300,8/27/11 0:00,No damage,SOUTHWEST AIRLINES,NASHVILLE INTL,Tennessee,Take-off run,Small,No Cloud,Y,0,Yes,None
315822,Airplane,CL-RJ100/200,8/27/11 0:00,No damage,ATLANTIC SOUTHEAST,WILMINGTON INTL,North Carolina,Take-off run,Small,Some Cloud,N,0,No,None
315923,Airplane,B-737-400,8/27/11 0:00,No damage,US AIRWAYS,CHARLOTTE/DOUGLAS INTL ARPT,North Carolina,Approach,Small,No Cloud,N,100,Yes,None
315989,Airplane,A-300,8/27/11 0:00,No damage,UPS AIRLINES,SPRINGFIELD-BRANSON NATIONAL,Missouri,Approach,Small,No Cloud,N,"1,700",No,None
315925,Airplane,BE-400 BJET,8/28/11 0:00,No damage,BUSINESS,HUTCHINSON MUNICIPAL,Kansas,Approach,Small,No Cloud,N,15,No,None
315924,Airplane,MD-88,8/28/11 0:00,No damage,DELTA AIR LINES,SAVANNAH INTL,Georgia,Approach,Small,No Cloud,Y,20,No,None
315832,Airplane,B-757-200,8/28/11 0:00,No damage,AMERICAN AIRLINES,CANCUN INTL,N/A,Take-off run,Small,Overcast,N,0,Yes,None
315686,Airplane,A-319,8/28/11 0:00,No damage,FRONTIER AIRLINES,KANSAS CITY INTL,Missouri,Approach,Small,No Cloud,Y,600,No,None
314765,Airplane,B-717-200,8/28/11 0:00,No damage,AIRTRAN AIRWAYS,BUFFALO-NIAGARA INTL,New York,Take-off run,Small,Some Cloud,Y,0,No,None
315693,Airplane,B-737-300,8/28/11 0:00,No damage,SOUTHWEST AIRLINES,BALTIMORE WASH INTL,Maryland,Approach,Medium,No Cloud,N,"3,000",Yes,None
315684,Airplane,B-757-200,8/28/11 0:00,No damage,DELTA AIR LINES,LOS ANGELES INTL,California,Landing Roll,Small,No Cloud,N,0,Yes,None
315833,Airplane,DHC8 DASH 8,8/28/11 0:00,No damage,COMMUTAIR,HARRISBURG INTL,Pennsylvania,Approach,Small,Some Cloud,Y,250,No,None
315831,Airplane,B-737-700,8/28/11 0:00,No damage,AIRTRAN AIRWAYS,DALLAS/FORT WORTH INTL ARPT,Texas,Take-off run,Small,Some Cloud,Y,0,Yes,None
314772,Airplane,B-737-700,8/29/11 0:00,No damage,SOUTHWEST AIRLINES,PORTLAND INTL (OR),Oregon,Approach,Medium,No Cloud,N,800,Yes,None
315708,Airplane,B-737-800,8/29/11 0:00,No damage,CONTINENTAL AIRLINES,GEORGE BUSH INTERCONTINENTAL,Texas,Approach,Small,No Cloud,N,200,Yes,None
315710,Airplane,CL-600,8/29/11 0:00,No damage,BUSINESS,LAMBERT-ST LOUIS INTL,Missouri,Take-off run,Medium,Some Cloud,Y,0,No,Aborted Take-off
315701,Airplane,A-330,8/29/11 0:00,No damage,AIR CANADA,FORT LAUDERDALE/HOLLYWOOD INTL,Florida,Approach,Medium,Overcast,Y,350,No,None
315717,Airplane,B-737-300,8/29/11 0:00,No damage,SOUTHWEST AIRLINES,PHILADELPHIA INTL,Pennsylvania,Approach,Small,No Cloud,Y,150,Yes,None
315705,Airplane,B-737-800,8/29/11 0:00,No damage,AMERICAN AIRLINES,LOS ANGELES INTL,California,Approach,Medium,No Cloud,N,"3,500",Yes,None
315836,Airplane,B-737-300,8/29/11 0:00,No damage,SOUTHWEST AIRLINES,GENERAL MITCHELL INTL,Wisconsin,Approach,Small,No Cloud,N,"5,000",Yes,None
315706,Airplane,CL-RJ700,8/29/11 0:00,No damage,AMERICAN EAGLE AIRLINES,LAGUARDIA NY,New York,Approach,Small,Some Cloud,Y,20,No,None
315700,Airplane,EMB-170,8/29/11 0:00,No damage,AIR CANADA,LOGAN INTL,Massachusetts,Approach,Small,No Cloud,Y,20,No,None
315837,Airplane,B-737-700,8/29/11 0:00,No damage,SOUTHWEST AIRLINES,ALBANY INTL,New York,Approach,Small,No Cloud,Y,100,Yes,None
314770,Airplane,B-737-900,8/29/11 0:00,No damage,ALASKA AIRLINES,SEATTLE-TACOMA INTL,Washington,Take-off run,Small,Overcast,Y,0,Yes,None
314769,Airplane,B-717-200,8/29/11 0:00,Damage,AIRTRAN AIRWAYS,ORLANDO INTL,Florida,Approach,Large,Some Cloud,Y,"1,400",No,None
315851,Airplane,B-767-300,8/30/11 0:00,No damage,HAWAIIAN AIR,PAGO PAGO INTL,Prince Edward Island,Approach,Small,Some Cloud,N,"1,500",Yes,None
315847,Airplane,C-177,8/30/11 0:00,No damage,PRIVATELY OWNED,DELAWARE MUNICIPAL ARPT,Ohio,Climb,Small,Some Cloud,N,50,No,None
315848,Airplane,C-172,8/30/11 0:00,No damage,BUSINESS,MELBOURNE INTL,Florida,Climb,Small,Some Cloud,N,200,No,Precautionary Landing
314777,Airplane,A-320,8/30/11 0:00,No damage,JETBLUE AIRWAYS,JOHN F KENNEDY INTL,New York,Approach,Small,No Cloud,N,700,No,None
315850,Airplane,B-717-200,8/30/11 0:00,No damage,HAWAIIAN AIR,LIHUE ARPT,Hawaii,Approach,Small,No Cloud,Y,10,No,None
314776,Airplane,A-320,8/30/11 0:00,No damage,JETBLUE AIRWAYS,ORLANDO INTL,Florida,Approach,Small,Overcast,N,30,No,None
314780,Airplane,LOCKHEED C-130,8/30/11 0:00,No damage,GOVERNMENT,ST. PETERSBURG/CLEARWATER INTL,Florida,Take-off run,Small,Some Cloud,N,0,No,Other
315843,Airplane,A-330,8/30/11 0:00,No damage,AER LINGUS,JOHN F KENNEDY INTL,New York,Approach,Large,No Cloud,Y,10,No,None
314778,Airplane,DHC6,8/30/11 0:00,No damage,GOVERNMENT,SARASOTA-BRADENTON,Florida,Approach,Small,Some Cloud,Y,50,No,None
315844,Airplane,CL-RJ100/200,8/30/11 0:00,No damage,AIR WISCONSIN AIRLINES,LAGUARDIA NY,New York,Approach,Large,Some Cloud,Y,600,No,None
314779,Airplane,B-737-500,8/30/11 0:00,No damage,SOUTHWEST AIRLINES,HOUSTON-HOBBY,Texas,Approach,Small,No Cloud,N,"2,500",Yes,None
315853,Airplane,BE-200 KING,8/30/11 0:00,Damage,BUSINESS,NASHVILLE INTL,Tennessee,Approach,Large,Some Cloud,N,"2,400",No,None
315868,Airplane,A-320,8/31/11 0:00,No damage,US AIRWAYS,PHOENIX SKY HARBOR,Arizona,Approach,Medium,No Cloud,N,100,No,None
315971,Airplane,CL-RJ100/200,8/31/11 0:00,No damage,PSA AIRLINES,CHARLOTTE/DOUGLAS INTL ARPT,North Carolina,Landing Roll,Small,No Cloud,Y,0,No,None
315928,Airplane,EMB-170,8/31/11 0:00,No damage,SHUTTLE AMERICA,ALBUQUERQUE INTL,New Mexico,Approach,Small,Some Cloud,N,"4,000",No,None
314783,Airplane,GULFAERO IV,8/31/11 0:00,No damage,UNKNOWN,GREATER PITTSBURGH,Pennsylvania,Take-off run,Large,Some Cloud,Y,0,No,Aborted Take-off
315860,Airplane,CL-RJ900,8/31/11 0:00,No damage,AIR CANADA JAZZ,LAGUARDIA NY,New York,Approach,Small,Some Cloud,Y,500,No,None
316638,Airplane,CL-RJ100/200,9/1/11 0:00,No damage,MESABA AIRLINES,LINCOLN MUNICIPAL,Nebraska,Climb,Small,No Cloud,Y,100,No,None
315972,Airplane,A-321,9/1/11 0:00,No damage,US AIRWAYS,CHARLOTTE/DOUGLAS INTL ARPT,North Carolina,Approach,Small,No Cloud,N,100,No,None
316644,Airplane,B-737-700,9/1/11 0:00,No damage,SOUTHWEST AIRLINES,MANCHESTER AIRPORT,New Hampshire,Approach,Small,No Cloud,N,550,Yes,None
316641,Airplane,CL-RJ100/200,9/1/11 0:00,No damage,PINNACLE,DETROIT METRO WAYNE COUNTY ARPT,Michigan,Approach,Small,No Cloud,Y,100,No,None
316645,Airplane,B-737-700,9/1/11 0:00,No damage,SOUTHWEST AIRLINES,DALLAS LOVE FIELD ARPT,Texas,Approach,Small,No Cloud,Y,150,Yes,None
316002,Airplane,A-320,9/1/11 0:00,No damage,JETBLUE AIRWAYS,GREATER PITTSBURGH,Pennsylvania,Approach,Small,Some Cloud,Y,350,No,None
316636,Airplane,B-767-300,9/1/11 0:00,No damage,HAWAIIAN AIR,SACRAMENTO INTL,California,Approach,Small,No Cloud,Y,"1,700",Yes,None
316633,Airplane,B-737-800,9/1/11 0:00,No damage,CONTINENTAL AIRLINES,TAMPA INTL,Florida,Approach,Small,Some Cloud,Y,"1,500",Yes,None
316640,Airplane,CL-RJ100/200,9/1/11 0:00,No damage,PINNACLE,COLUMBIA REGIONAL,Missouri,Landing Roll,Small,No Cloud,N,0,No,None
316631,Airplane,SAAB-340,9/1/11 0:00,No damage,COLGAN AIRWAYS,LAFAYETTE REGIONAL (LA),Louisiana,Landing Roll,Small,No Cloud,N,0,No,None
315974,Airplane,A-320,9/1/11 0:00,No damage,UNITED AIRLINES,SAN FRANCISCO INTL ARPT,California,Landing Roll,Large,Overcast,Y,0,No,None
316674,Airplane,A-320,9/1/11 0:00,No damage,UNITED AIRLINES,PORTLAND INTL (OR),Oregon,Landing Roll,Small,No Cloud,Y,0,No,None
316683,Airplane,MD-88,9/2/11 0:00,No damage,DELTA AIR LINES,NEWPORT NEWS/WILLIAMSBURG INTL,Virginia,Landing Roll,Small,Overcast,N,0,No,None
316700,Airplane,B-757-200,9/2/11 0:00,No damage,US AIRWAYS,PHILADELPHIA INTL,Pennsylvania,Climb,Medium,No Cloud,N,20,Yes,None
316005,Airplane,PA-28,9/2/11 0:00,No damage,BUSINESS,ST LOUIS DOWNTOWN,Illinois,Climb,Small,No Cloud,N,300,No,Precautionary Landing
316025,Airplane,B-767-300,9/2/11 0:00,No damage,DELTA AIR LINES,GALILEO GALILEI ARPT,N/A,Take-off run,Small,No Cloud,N,0,Yes,None
316694,Airplane,B-737-700,9/2/11 0:00,No damage,SOUTHWEST AIRLINES,ORLANDO INTL,Florida,Take-off run,Small,Some Cloud,N,0,Yes,None
316687,Airplane,B-737-700,9/2/11 0:00,No damage,SOUTHWEST AIRLINES,HOUSTON-HOBBY,Texas,Climb,Medium,No Cloud,Y,30,Yes,None
316693,Airplane,B-737-700,9/2/11 0:00,No damage,SOUTHWEST AIRLINES,RENO TAHOE INTL,Nevada,Approach,Small,No Cloud,Y,10,Yes,None
316691,Airplane,B-737-300,9/2/11 0:00,No damage,SOUTHWEST AIRLINES,NASHVILLE INTL,Tennessee,Climb,Medium,No Cloud,N,"8,500",Yes,None
316688,Airplane,B-737-700,9/2/11 0:00,No damage,SOUTHWEST AIRLINES,HOUSTON-HOBBY,Texas,Approach,Medium,No Cloud,N,"5,000",Yes,None
316682,Airplane,C-172,9/2/11 0:00,No damage,BUSINESS,VAN NUYS ARPT,California,Approach,Small,No Cloud,N,50,No,None
316008,Airplane,CL-RJ100/200,9/2/11 0:00,No damage,SKYWEST AIRLINES,LINCOLN MUNICIPAL,Nebraska,Take-off run,Small,No Cloud,N,0,No,None
316006,Airplane,B-737-700,9/2/11 0:00,No damage,SOUTHWEST AIRLINES,FORT LAUDERDALE/HOLLYWOOD INTL,Florida,Landing Roll,Small,No Cloud,Y,0,Yes,None
316689,Airplane,B-737-700,9/2/11 0:00,No damage,SOUTHWEST AIRLINES,SACRAMENTO INTL,California,Approach,Small,No Cloud,Y,"1,200",Yes,None
316010,Airplane,CL-RJ100/200,9/2/11 0:00,No damage,MESABA AIRLINES,LINCOLN MUNICIPAL,Nebraska,Approach,Small,Some Cloud,Y,100,No,None
316004,Airplane,EMB-190,9/2/11 0:00,No damage,US AIRWAYS,LAGUARDIA NY,New York,Approach,Small,Some Cloud,Y,400,No,None
316013,Airplane,B-737-400,9/2/11 0:00,No damage,ALASKA AIRLINES,FAIRBANKS INTL ARPT,Alaska,Approach,Small,Some Cloud,Y,500,Yes,None
316692,Airplane,B-737-300,9/2/11 0:00,Damage,SOUTHWEST AIRLINES,DALLAS LOVE FIELD ARPT,Texas,Climb,Medium,No Cloud,N,10,Yes,None
316681,Airplane,CL-RJ100/200,9/2/11 0:00,Damage,ATLANTIC SOUTHEAST,ASHEVILLE REGIONAL ARPT,North Carolina,Descent,Medium,No Cloud,N,"11,000",No,None
316011,Airplane,CL-RJ900,9/2/11 0:00,Damage,MESA AIRLINES,AUSTIN-BERGSTROM INTL,Texas,Approach,Medium,Some Cloud,N,"1,000",No,Other
316014,Airplane,B-767-300,9/3/11 0:00,No damage,UPS AIRLINES,GREATER ROCKFORD,Illinois,Landing Roll,Small,Overcast,N,0,Yes,None
316718,Airplane,A-321,9/3/11 0:00,No damage,US AIRWAYS,CHARLOTTE/DOUGLAS INTL ARPT,North Carolina,Approach,Small,No Cloud,Y,100,No,None
316715,Airplane,B-737-700,9/3/11 0:00,No damage,SOUTHWEST AIRLINES,GENERAL MITCHELL INTL,Wisconsin,Approach,Small,No Cloud,Y,800,Yes,None
316709,Airplane,B-767-300,9/3/11 0:00,No damage,AMERICAN AIRLINES,MIAMI INTL,Florida,Take-off run,Small,Some Cloud,N,0,Yes,None
316716,Airplane,B-737-700,9/3/11 0:00,No damage,SOUTHWEST AIRLINES,HOUSTON-HOBBY,Texas,Climb,Small,Overcast,Y,50,Yes,None
316710,Airplane,B-757-200,9/3/11 0:00,No damage,AMERICAN AIRLINES,JACKSON HOLE,Wyoming,Approach,Large,No Cloud,Y,100,Yes,None
316015,Airplane,A-320,9/3/11 0:00,No damage,JETBLUE AIRWAYS,LAGUARDIA NY,New York,Approach,Large,No Cloud,N,100,No,None
316725,Airplane,B-757-200,9/4/11 0:00,No damage,AMERICAN AIRLINES,JOHN F KENNEDY INTL,New York,Approach,Small,No Cloud,N,500,Yes,None
316743,Airplane,B-737-300,9/4/11 0:00,No damage,SOUTHWEST AIRLINES,LAMBERT-ST LOUIS INTL,Missouri,Climb,Small,No Cloud,N,35,Yes,None
316737,Airplane,CL-RJ900,9/4/11 0:00,No damage,MESA AIRLINES,LOUISVILLE INTL ARPT,Kentucky,Take-off run,Small,Overcast,Y,0,No,None
316747,Airplane,B-737-300,9/4/11 0:00,No damage,SOUTHWEST AIRLINES,CHICAGO MIDWAY INTL ARPT,Illinois,Approach,Small,Some Cloud,N,"2,000",Yes,None
316722,Airplane,MD-82,9/4/11 0:00,No damage,AMERICAN AIRLINES,GENERAL ESCOBEDO INTL,N/A,Climb,Medium,No Cloud,N,800,No,None
316734,Airplane,A-320,9/4/11 0:00,No damage,JETBLUE AIRWAYS,RAFAEL HERNANDEZ ARPT,N/A,Take-off run,Medium,No Cloud,N,0,No,None
316751,Airplane,A-319,9/4/11 0:00,No damage,US AIRWAYS,DETROIT METRO WAYNE COUNTY ARPT,Michigan,Climb,Small,Some Cloud,N,"1,000",No,None
316752,Airplane,A-320,9/4/11 0:00,No damage,VIRGIN AMERICA,WASHINGTON DULLES INTL ARPT,DC,Approach,Small,Some Cloud,N,"1,000",No,None
316739,,EC-135,,No damage,,,Kentucky,,,No Cloud,,,,
316736,,AEROS 350,,No damage,,,Kansas,,,No Cloud,,,,
316729,Airplane,A-319,9/4/11 0:00,No damage,DELTA AIR LINES,CINCINNATI/NORTHERN KENTUCKY INTL ARPT,Kentucky,Take-off run,Medium,Some Cloud,Y,0,No,None
316022,Airplane,CL-RJ900,9/4/11 0:00,No damage,PINNACLE,CLEVELAND-HOPKINS INTL ARPT,Ohio,Approach,Small,Overcast,Y,300,No,None
316724,Airplane,B-737-800,9/4/11 0:00,No damage,AMERICAN AIRLINES,CHICAGO O'HARE INTL ARPT,Illinois,Approach,Medium,Some Cloud,N,"4,500",Yes,None
316741,Airplane,B-737-300,9/4/11 0:00,No damage,SOUTHWEST AIRLINES,HOUSTON-HOBBY,Texas,Climb,Medium,Some Cloud,N,"5,000",Yes,None
316744,Airplane,B-737-700,9/4/11 0:00,No damage,SOUTHWEST AIRLINES,CHICAGO MIDWAY INTL ARPT,Illinois,Approach,Small,No Cloud,N,"1,500",Yes,None
316753,Airplane,CITATIONJET,9/4/11 0:00,No damage,UNKNOWN,MC ALLEN MILLER INTL,Texas,Landing Roll,Small,Some Cloud,N,0,No,None
316727,Airplane,EMB-135,9/4/11 0:00,No damage,AMERICAN EAGLE AIRLINES,EVANSVILLE REGIONAL,Indiana,Climb,Small,Overcast,Y,100,No,None
316020,Airplane,B-737-700,9/4/11 0:00,No damage,SOUTHWEST AIRLINES,MINETA SAN JOSE INTL,California,Landing Roll,Small,No Cloud,Y,0,Yes,None
316019,Airplane,B-737-800,9/4/11 0:00,Damage,SUN COUNTRY AIRLINES,SEATTLE-TACOMA INTL,Washington,Approach,Small,Some Cloud,N,"12,000",Yes,None
316749,Airplane,A-320,9/4/11 0:00,No damage,UNITED AIRLINES,WASHINGTON DULLES INTL ARPT,DC,Approach,Medium,Some Cloud,Y,700,No,None
316745,Airplane,B-737-700,9/4/11 0:00,No damage,SOUTHWEST AIRLINES,METRO OAKLAND INTL,California,Approach,Small,Overcast,Y,40,Yes,None
316755,Airplane,B-717-200,9/5/11 0:00,No damage,AIRTRAN AIRWAYS,NEWPORT NEWS/WILLIAMSBURG INTL,Virginia,Take-off run,Small,No Cloud,N,0,No,None
316506,Airplane,A-319,9/5/11 0:00,No damage,US AIRWAYS,LEHIGH VALLEY INTL,Pennsylvania,Take-off run,Small,Overcast,N,0,No,None
316028,Airplane,B-757-200,9/5/11 0:00,No damage,UPS AIRLINES,LOUISVILLE INTL ARPT,Kentucky,Approach,Small,Some Cloud,Y,500,Yes,None
316320,Airplane,BE-33,9/5/11 0:00,No damage,BUSINESS,SAVANNAH INTL,Georgia,Approach,Small,Some Cloud,N,300,No,None
316762,Airplane,A-320,9/5/11 0:00,No damage,JETBLUE AIRWAYS,SANTO DOMINGO/LAS AM,N/A,Approach,Small,No Cloud,N,800,No,None
316758,Airplane,B-757-200,9/5/11 0:00,No damage,DELTA AIR LINES,JACKSONVILLE INTL,Florida,Approach,Small,Some Cloud,N,200,Yes,None
316756,Airplane,CL-RJ700,9/5/11 0:00,No damage,AMERICAN EAGLE AIRLINES,CHICAGO O'HARE INTL ARPT,Illinois,Approach,Small,Some Cloud,N,"5,000",No,None
316505,Airplane,B-737-700,9/5/11 0:00,No damage,SOUTHWEST AIRLINES,CHICAGO MIDWAY INTL ARPT,Illinois,Approach,Medium,Some Cloud,Y,"3,000",Yes,None
316765,Airplane,EMB-170,9/5/11 0:00,No damage,REPUBLIC AIRLINES,INDIANAPOLIS INTL,Indiana,Take-off run,Small,Overcast,N,0,No,None
316763,Airplane,SAAB-340,9/5/11 0:00,No damage,PENAIR,UNALASKA ARPT,Alaska,Landing Roll,Large,Some Cloud,Y,0,No,None
316764,Airplane,CL-RJ100/200,9/5/11 0:00,No damage,PINNACLE,DETROIT METRO WAYNE COUNTY ARPT,Michigan,Landing Roll,Small,Overcast,Y,0,No,None
316513,Airplane,EMB-145,9/6/11 0:00,No damage,CHAUTAUQUA AIRLINES,LOUISVILLE INTL ARPT,Kentucky,Landing Roll,Medium,Overcast,N,0,No,None
316770,Airplane,B-737-300,9/6/11 0:00,No damage,SOUTHWEST AIRLINES,BUFFALO-NIAGARA INTL,New York,Landing Roll,Small,Overcast,Y,0,Yes,None
316509,Airplane,CL-RJ100/200,9/6/11 0:00,No damage,AIR WISCONSIN AIRLINES,GREATER PITTSBURGH,Pennsylvania,Climb,Medium,Some Cloud,N,100,No,None
316768,Airplane,B-737-700,9/6/11 0:00,No damage,SOUTHWEST AIRLINES,PORT COLUMBUS INTL,Ohio,Approach,Medium,Some Cloud,N,"1,000",Yes,None
